"content_review","sentiment_analysis","domain_name","label"
"This is like all the stuff from scifi movies.  Learn how many bus drivers there are, the nutritional info of blueberries, anything  You can now hold pure data in your pocket  FANTASTIC","Positive","Reference","Mis"
"Simply describe as majestic. What a great way to learn of everything at any level of education. But what will be worth your  is the step on step solution. No more relying on a nut case professor, or spending a lot on tutors.","Positive","Reference","Mis"
"This application is most definitely worth the money. Thanks","Positive","Reference","Mis"
"The amount of informations  and details available on this app is exceptional and mind blowing especially for curious people.","Positive","Reference","Mis"
"I haven't even started using this, but this is honestly the most incredible utility on the App Store if I would even call it a utility. It's the God of resources. I simply cannot say enough, you have to see for your self.","Positive","Reference","Mis"
"One of the truly great apps.  I spend more idle time with this little gem than any other app.  It will never mislead nor trivialize.","Positive","Reference","Mis"
"Where was this when I was in high school and college ","Neutral","Reference","Mis"
"Your bug fix didn't work","Neutral","Reference","Dep"
"Far more often than not it fails to get a server response and no it not my internet.","Neutral","Reference","Dep"
"Paying for this is indistinguishable from being robbed. ","Neutral","Reference","Mis"
"Probably THE most powerful computation app that has ever existed. This app is a mix between a scientific graphing calculator, an encyclopedia, and Google, but with many more capabilities than all three combined. In my opinion, the cost for this app is an absolute steal. Wolfram Alpha has become essential to my everyday life.","Negative","Reference","Mis"
"Buckets of respect for the developers of this app. Love it.  Only recommendation is to change your logo, I wouldn't have considered your app if it wasn't recommended only because my impression based of the logo it that it is cheap.","Positive","Reference","Mis"
"It's like having god in your pocket.","Positive","Reference","Mis"
"I'm on the latest version of wolfram alpha as of December 1st 2015. Whenever I use the keyboard the whole app freezes and hangs. This happens especially with numbers. Hope you will fix it. Thanks.","Positive","Reference","Dep,Sup"
"Swing and a miss. I bought this over a year ago and had it on my main home screen for quite a while. I found that I still defaulted my search queries to Google or Wikipedia. Not worth it. I wish I just gave the money to a homeless guy instead. ","Positive","Reference","Mis"
"Crashes on iPhone 4 running iOS 7.1.2. Please fix. Thanks","Positive","Reference","Sup"
"Simple queries often completely misinterpreted. There needs to be a better way to write queries in the screen. Please change. ","Positive","Reference","Dep"
"Could not have survived calculus without this app. Best  i've ever spent","Negative","Reference","Mis"
"This app is truly fantastic, but it needs to be updated with the latest iOS features. It doesn't work well with the iPad Pro, and doesn't support multitasking on other iPads.","Negative","Reference","Sup"
